,voto,federal,nombre,distrito,bloque,color,sesion,asunto,ano,fecha,hora,base,mayoria,resultado,presidente,presentes,ausentes,abstenciones,afirmativos,negativos,votopresidente,titulo,auditoria,permalink
105939,1,1001.0,"FELLNER, Liliana Beatriz",Jujuy,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105940,1,1002.0,"MORALES, Gerardo Rubén",Jujuy,Unión Cívica Radical,#d62728,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105941,0,1003.0,"JENEFES, Guillermo Raúl",Jujuy,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105942,0,1101.0,"HIGONET, María de los Angeles",La Pampa,Justicialista La Pampa,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105943,0,1102.0,"VERNA, Carlos Alberto",La Pampa,Justicialista La Pampa,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105944,0,1103.0,"MARINO, Juan Carlos",La Pampa,Unión Cívica Radical,#d62728,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105945,1,1201.0,"MAZA, Ada Mercedes",La Rioja,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105946,1,1202.0,"QUINTELA, Teresita Nicolasa",La Rioja,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105947,3,1203.0,"MENEM, Carlos Saúl",La Rioja,Federalismo y Liberación,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105948,1,1301.0,"SANZ, Ernesto Ricardo",Mendoza,Unión Cívica Radical,#d62728,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105949,0,1302.0,"BERMEJO, Rolando Adolfo",Mendoza,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105950,0,1303.0,"MONTERO, Laura Gisela",Mendoza,Unión Cívica Radical,#d62728,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105951,1,1401.0,"TORRES, Eduardo Enrique",Misiones,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105952,0,1402.0,"VIANA, Luis Alberto",Misiones,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105953,3,1403.0,"VIGO, Elida María",Misiones,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105954,1,1501.0,"FUENTES, Marcelo Jorge",Neuquén,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105955,1,1502.0,"PARRILLI, Nanci María Agustina",Neuquén,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105956,0,1503.0,"LORES, Horacio",Neuquén,Movimiento Popular Neuquino,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105957,1,1601.0,"PICHETTO, Miguel Ángel",Río Negro,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105958,0,1602.0,"VERANI, Pablo",Río Negro,Unión Cívica Radical,#d62728,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105959,2,1603.0,"BONGIORNO, María José",Río Negro,Encuentro de los Rionegrinos,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105960,0,1701.0,"ESCUDERO, Sonia Margarita",Salta,Justicialista 8 de Octubre,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105961,0,1702.0,"ROMERO, Juan Carlos",Salta,Justicialista 8 de Octubre,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105962,0,1703.0,"PEREZ ALSINA, Juan Agustín",Salta,Renovador de Salta,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105963,0,1801.0,"GIOJA, César Ambrosio",San Juan,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105964,0,1802.0,"BASUALDO, Roberto Gustavo",San Juan,Producción y Trabajo,,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
105965,3,1803.0,"RIOFRIO, Marina Raquel",San Juan,Justicialista-Frente para la Victoria,#1f77b4,128° Período Legislativo - Ordinario - 9º Sesión,Orden del Día 600 y Anexo Expediente CD-13/10. Votacion en general y en particular,2010,7/15/2010,04:00:00,Votos emitidos,Más de la mitad,NEGATIVO,"PAMPURO, José Juan Bautista",66,6,3,30,33,,"Dictamen en el proyecto de ley en revision por el que se modifican diversos Artículos del Código Civil respecto a incluir el matrimonio de parejas conformadas por personas del mismo sexo, Orden del Día 600 y Anexo CD - 13/10. Votacion en general y en particular",ninguna,6.7.0
